Unnamed: 0,Price,Number of Bedrooms,WC,Latitude,Longitude,Agency,Property Type,Transaction Type,Status,Zone,Parish,County,Region,Number of Rooms,Typology,Floor area sq meter,Land area sq meter,Energy certification,vista,renovado,renovação,parqueamento,garagem,obras,remodelado,remodelação,com elevador,box,arrenda,arrendamento,inquilin,financiamento,logradouro,R/C,country,suburb,road,municipality,state,postcode
69,125000,2.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Apartamento,Venda,Usado,Povoa Santo Adrião,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,3.0,2,60,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
70,390000,4.0,3.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,5.0,4,155,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
71,155000,3.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Apartamento,Venda,Usado,Povoa Santo Adrião,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,4.0,3,72,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
72,67000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,200,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
73,335000,5.0,2.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Moradia,Venda,Usado,Serra da Amoreira,Ramada e Caneças,Odivelas,Lisboa,0.0,0,189,353.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
74,95000,1.0,1.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Ramada,Ramada e Caneças,Odivelas,Lisboa,0.0,1,55,55.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
75,165000,2.0,1.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim da Radial,Ramada e Caneças,Odivelas,Lisboa,3.0,2,73,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
76,70000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Casal do Rato,Pontinha e Famões,Odivelas,Lisboa,0.0,0,279,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
77,79000,2.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Apartamento,Venda,Usado,Povoa Santo Adrião,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,0.0,2,50,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
78,345000,3.0,2.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,4.0,3,109,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
79,125000,3.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Apartamento,Venda,Usado,N/D,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,0.0,3,60,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
80,117000,1.0,1.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Ramada,Ramada e Caneças,Odivelas,Lisboa,2.0,1,60,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
81,92500,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Famões,Pontinha e Famões,Odivelas,Lisboa,0.0,0,309,309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
82,88000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,264,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
83,399000,5.0,3.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Moradia Isolada,Venda,Usado,Bairro São Sebastião,Pontinha e Famões,Odivelas,Lisboa,6.0,5,178,300.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
84,180000,0.0,0.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Terreno Para Construção,Venda,N/D,Povoa Santo Adrião,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,0.0,0,257,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
85,235000,2.0,2.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,3.0,2,81,0.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
86,165000,1.0,1.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,2.0,1,78,0.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
87,110000,3.0,1.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Apartamento,Venda,Usado,Odivelas Metro,Odivelas,Odivelas,Lisboa,4.0,3,73,0.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
88,156000,2.0,2.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Apartamento,Venda,Usado,N/D,Odivelas,Odivelas,Lisboa,3.0,2,87,195.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
89,265000,2.0,2.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Novo,Encosta do Mourigo,Pontinha e Famões,Odivelas,Lisboa,0.0,2,99,0.0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
90,59000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Famões,Pontinha e Famões,Odivelas,Lisboa,0.0,0,232,232.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
91,229000,2.0,2.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,3.0,2,83,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
92,100000,2.0,1.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Apartamento,Venda,Usado,Arroja,Odivelas,Odivelas,Lisboa,3.0,2,70,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
93,165000,2.0,2.0,38.8022506,-9.1913586,"ERA Loures - LOFTMG- Mediação Imob., Lda - AMI 12948               ",Apartamento,Venda,Usado,Bairro São Jorge,Ramada e Caneças,Odivelas,Lisboa,3.0,2,101,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
94,130000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,274,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
95,80000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,0,293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
96,85000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,301,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
97,110000,3.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Apartamento,Venda,Usado,Povoa Santo Adrião,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,4.0,3,90,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
98,450000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Prédio,Venda,Usado,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,354,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
99,280000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Bairro Trigache Norte,Pontinha e Famões,Odivelas,Lisboa,0.0,0,1450,1450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
100,68500,2.0,1.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Apartamento,Venda,Usado,Patameiras,Odivelas,Odivelas,Lisboa,3.0,2,65,548.0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
101,389000,5.0,5.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Moradia,Venda,Usado,Bairro Trigache Sul,Pontinha e Famões,Odivelas,Lisboa,7.0,0,270,318.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
102,136000,2.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Apartamento,Venda,Usado,Olival Basto,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,3.0,2,71,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
103,60000,0.0,0.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Bairro das Sete Quintas,Ramada e Caneças,Odivelas,Lisboa,0.0,0,248,248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
104,525000,5.0,3.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Apartamento,Venda,Usado,Jardim da Radial,Ramada e Caneças,Odivelas,Lisboa,6.0,5,211,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
105,110000,4.0,2.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Apartamento,Venda,Usado,Pombais,Odivelas,Odivelas,Lisboa,5.0,4,100,198.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
106,380000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Moradia,Venda,Usado,Casal da Serra,Pontinha e Famões,Odivelas,Lisboa,10.0,0,234,1240.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
107,110000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Restaurante,Venda,Usado,Pontinha,Pontinha e Famões,Odivelas,Lisboa,0.0,0,162,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
108,80000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,320,320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
109,70000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,236,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
110,95000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,286,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
111,70000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Bairro São Sebastião,Pontinha e Famões,Odivelas,Lisboa,0.0,0,319,319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
112,82000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,252,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
113,12500,0.0,0.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Loja,"Venda, Arrendamento",Usado,Arroja,Odivelas,Odivelas,Lisboa,0.0,0,22,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
114,350000,5.0,3.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Moradia Geminada,Venda,Novo,Pedernais,Ramada e Caneças,Odivelas,Lisboa,6.0,5,239,266.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
115,390000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Prédio,Venda,Usado,Famões,Pontinha e Famões,Odivelas,Lisboa,0.0,0,241,241.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
116,145000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,0,470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
117,92000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Pontinha,Pontinha e Famões,Odivelas,Lisboa,0.0,0,309,309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
118,125000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Pontinha,Pontinha e Famões,Odivelas,Lisboa,0.0,0,306,306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
119,135000,3.0,2.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Apartamento,Venda,Usado,Jardim do Sol,Odivelas,Odivelas,Lisboa,4.0,3,112,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
120,63000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Quinta das Dálias,Pontinha e Famões,Odivelas,Lisboa,0.0,0,220,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
121,27000,0.0,0.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Terreno Rústico,Venda,N/D,Bairro Pinhal Verde,Ramada e Caneças,Odivelas,Lisboa,0.0,0,360,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
122,37000,0.0,0.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Terreno Rústico,Venda,N/D,Bairro Pinhal Verde,Ramada e Caneças,Odivelas,Lisboa,0.0,0,360,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
123,45000,0.0,0.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Arroteias,Ramada e Caneças,Odivelas,Lisboa,0.0,0,266,266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
124,65000,0.0,0.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Ramada e Caneças,Odivelas,Lisboa,0.0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
125,94250,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Bairro São Sebastião,Pontinha e Famões,Odivelas,Lisboa,0.0,0,287,287.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
126,175000,0.0,2.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Loja,Venda,Usado,N/D,Ramada e Caneças,Odivelas,Lisboa,0.0,0,64,17.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
127,139000,0.0,1.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Loja,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,0.0,0,59,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
128,180000,0.0,0.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Armazém,Venda,Usado,N/D,Odivelas,Odivelas,Lisboa,0.0,0,225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
129,210000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,1034,1034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
130,40000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
131,87500,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,288,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
132,50000,0.0,0.0,38.7918910756,-9.1829395294,ERA Odivelas Centro - UNITED 4 REAL - Soc. Mediação Imobiliária Lda - AMI 8980                ,Lote,Venda,N/D,Arroja,Odivelas,Odivelas,Lisboa,0.0,0,340,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Combatentes do Ultramar,Odivelas,Not found,2675
133,47000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,N/D,Pontinha e Famões,Odivelas,Lisboa,0.0,0,290,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
134,80000,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Casal do Bispo,Pontinha e Famões,Odivelas,Lisboa,0.0,0,332,332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
135,97000,0.0,2.0,38.8022506,-9.1913586,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Loja,Venda,Usado,Jardim Amoreira,Ramada e Caneças,Odivelas,Lisboa,0.0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Vasco Santana,Odivelas,Not found,2620-364
136,44900,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Bairro do Girassol,Pontinha e Famões,Odivelas,Lisboa,0.0,0,302,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
137,28000,0.0,1.0,38.8016253,-9.1614457,"ERA Loures Infantado - Andreia Costa Gonçalves Unipessoal, Lda - AMI 12912               ",Outro Tipo,Venda,Usado,N/D,Póvoa de Santo Adrião e Olival Basto,Odivelas,Lisboa,0.0,0,45,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Padre José Anchieta,Odivelas,Not found,2660-439
138,34160,0.0,0.0,38.7635398,-9.2013325,"ERA Odivelas Norte - OHANA – Investimentos Imobiliários, Lda - AMI 12635               ",Lote,Venda,N/D,Famões,Pontinha e Famões,Odivelas,Lisboa,0.0,0,179,179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Avenida 25 de Abril,Odivelas,Not found,1675
