Price,Number of Bedrooms,WC,Latitude,Longitude,Agency,Property Type,Transaction Type,Status,Zone,Parish,County,Region,Number of Rooms,Typology,Floor area sq meter,Land area sq meter,Energy certification,vista,renovado,renovação,parqueamento,garagem,obras,remodelado,remodelação,com elevador,box,arrenda,arrendamento,inquilin,financiamento,logradouro,R/C
175000,3.0,1.0,38.76787,-9.093761,"ERA Alvalade / Campo Grande - Próxima Casa S.M.I. , Lda - AMI 6626                ",Apartamento,Venda,Usado,Alvalade,Alvalade,Lisboa,Lisboa,4.0,3,67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,0.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Usado,N/D,Arroios,Lisboa,Lisboa,1.0,0,46,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330000,2.0,1.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Usado,N/D,Penha de França,Lisboa,Lisboa,3.0,2,87,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220000,2.0,1.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Escritório,Venda,Usado,N/D,Penha de França,Lisboa,Lisboa,0.0,0,93,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280000,3.0,2.0,38.7259997649259,-9.122756147384619,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,Arroios,Penha de França,Lisboa,Lisboa,3.0,3,104,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,3.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Usado,N/D,Arroios,Lisboa,Lisboa,4.0,3,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207000,1.0,1.0,38.71135220000001,-9.1361634,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,N/D,Santa Maria Maior,Lisboa,Lisboa,2.0,1,45,150.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000,0.0,1.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,N/D,Penha de França,Lisboa,Lisboa,0.0,0,16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,0.0,0.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,Arroios,Penha de França,Lisboa,Lisboa,0.0,0,44,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380000,3.0,1.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,Graça,São Vicente,Lisboa,Lisboa,0.0,3,85,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470000,0.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Novo,N/D,Arroios,Lisboa,Lisboa,0.0,0,200,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239000,1.0,1.0,38.71135220000001,-9.1361634,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,Alfama,Santa Maria Maior,Lisboa,Lisboa,2.0,1,55,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295000,3.0,2.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Usado,Penha de França,Penha de França,Lisboa,Lisboa,4.0,3,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262500,1.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Novo,N/D,Arroios,Lisboa,Lisboa,2.0,1,43,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285000,2.0,2.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Novo,Graça,São Vicente,Lisboa,Lisboa,3.0,2,66,0.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435000,0.0,0.0,38.72233189999999,-9.1326749,"ERA Avenidas Novas - IMONEMM- Mediação Imobiliária, Lda. - AMI 6121                ",Prédio,Venda,Construção,Martim Moniz,Arroios,Lisboa,Lisboa,0.0,0,185,102.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
180000,1.0,1.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Andar Moradia,Venda,Usado,São Vicente Fora,São Vicente,Lisboa,Lisboa,0.0,1,49,40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450000,0.0,4.0,38.72233189999999,-9.1326749,"ERA Avenidas Novas - IMONEMM- Mediação Imobiliária, Lda. - AMI 6121                ",Armazém,Venda,Novo,Estefânia,Arroios,Lisboa,Lisboa,0.0,0,178,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,0.0,0.0,38.7259997649259,-9.122756147384619,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Armazém,Venda,Usado,Penha França,Penha de França,Lisboa,Lisboa,0.0,0,179,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340000,3.0,2.0,38.751271984260796,-9.20268058773081,"ERA Benfica - Houseview – Sociedade de Mediação Imobiliária, Lda - AMI 7868                ",Apartamento,Venda,Usado,N/D,Benfica,Lisboa,Lisboa,4.0,3,109,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125000,0.0,0.0,38.71135220000001,-9.1361634,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Novo,Alfama,Santa Maria Maior,Lisboa,Lisboa,0.0,0,38,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
140000,0.0,0.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,N/D,Penha de França,Lisboa,Lisboa,0.0,0,60,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,0.0,0.0,38.71135220000001,-9.1361634,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Loja,Venda,Usado,Martim Moniz,Santa Maria Maior,Lisboa,Lisboa,0.0,0,17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,1.0,1.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Usado,Penha de França,Penha de França,Lisboa,Lisboa,2.0,1,65,0.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,2.0,1.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Armazém,Venda,Usado,Alfama,São Vicente,Lisboa,Lisboa,2.0,0,142,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380000,3.0,2.0,38.71135220000001,-9.1361634,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,Castelo,Santa Maria Maior,Lisboa,Lisboa,4.0,3,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565000,2.0,3.0,38.7195503,-9.129236099999998,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Novo,Graça,São Vicente,Lisboa,Lisboa,3.0,2,135,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,2.0,1.0,38.7418332673775,-9.10697937005432,"ERA Olivais - M3F - Mediação Imobiliária, Lda. - AMI 4697                ",Apartamento,Venda,Usado,Marvila,Marvila,Lisboa,Lisboa,3.0,2,99,0.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
262500,0.0,2.0,38.7260490796279,-9.11273002616667,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Loja,Venda,Usado,Olaias,Beato,Lisboa,Lisboa,0.0,0,160,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595000,2.0,2.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Moradia,Venda,Usado,Graça,Arroios,Lisboa,Lisboa,4.0,0,100,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239000,2.0,1.0,38.7260490796279,-9.11273002616667,"ERA Olivais - M3F - Mediação Imobiliária, Lda. - AMI 4697                ",Apartamento,Venda,Novo,Beato,Beato,Lisboa,Lisboa,3.0,2,60,168.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450000,6.0,0.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Usado,N/D,Arroios,Lisboa,Lisboa,0.0,6,110,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231000,0.0,2.0,38.7260490796279,-9.11273002616667,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Loja,Venda,Usado,Olaias,Beato,Lisboa,Lisboa,0.0,0,139,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,0.0,1.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,Penha de França,Penha de França,Lisboa,Lisboa,0.0,0,35,0.0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
215000,2.0,1.0,38.7260490796279,-9.11273002616667,"ERA Olivais - M3F - Mediação Imobiliária, Lda. - AMI 4697                ",Apartamento,Venda,Novo,Beato,Beato,Lisboa,Lisboa,3.0,2,60,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000,0.0,2.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,Arroios,Arroios,Lisboa,Lisboa,0.0,0,50,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,0.0,0.0,38.7259997649259,-9.122756147384619,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Loja,Venda,Usado,Sapadores,Penha de França,Lisboa,Lisboa,0.0,0,63,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170000,0.0,0.0,38.7259997649259,-9.122756147384619,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,N/D,Penha de França,Lisboa,Lisboa,0.0,0,70,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239000,2.0,1.0,38.7260490796279,-9.11273002616667,"ERA Olivais - M3F - Mediação Imobiliária, Lda. - AMI 4697                ",Apartamento,Venda,Novo,Beato,Beato,Lisboa,Lisboa,3.0,2,60,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110000,0.0,0.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Loja,Venda,Usado,Sapadores,São Vicente,Lisboa,Lisboa,0.0,0,50,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,0.0,0.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Escritório,Venda,Usado,Anjos,Arroios,Lisboa,Lisboa,0.0,0,150,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390000,0.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Loja,Venda,Usado,N/D,Arroios,Lisboa,Lisboa,0.0,0,480,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195000,3.0,1.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,N/D,São Vicente,Lisboa,Lisboa,4.0,3,73,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
320000,1.0,1.0,38.76787,-9.093761,ERA Expo / Portela - M3F - Med. Imob. Lda - AMI 4697                ,Apartamento,Venda,Usado,Parque das Nações - Expo Norte,Parque das Nações,Lisboa,Lisboa,2.0,1,63,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,2.0,2.0,38.7058743895297,-9.19932246199107,"ERA Alcântara / Ajuda - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Apartamento,Venda,Construção,Ajuda,Ajuda,Lisboa,Lisboa,3.0,2,88,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214000,1.0,1.0,38.7111501,-9.1490905,"ERA Chiado / Lapa - M3F - Mediação Imobiliária, Lda - AMI 4697                ",Apartamento,Venda,Usado,Chiado - Bica,Misericórdia,Lisboa,Lisboa,2.0,1,40,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160000,1.0,1.0,38.7652604107,-9.1571044921,"ERA Lumiar - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Apartamento,Venda,Usado,N/D,Lumiar,Lisboa,Lisboa,2.0,1,66,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330000,3.0,1.0,38.715489700000006,-9.167930300000002,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Usado,Campo de Ourique,Campo de Ourique,Lisboa,Lisboa,4.0,3,58,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000,2.0,1.0,38.705430649805,-9.179259538640961,"ERA Alcântara / Ajuda - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Moradia Geminada,Venda,Usado,Quinta do Jacinto,Alcântara,Lisboa,Lisboa,3.0,2,57,15.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32500,0.0,0.0,38.715489700000006,-9.167930300000002,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Garagem,Venda,Usado,Campo de Ourique,Campo de Ourique,Lisboa,Lisboa,0.0,0,12,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290000,3.0,1.0,38.7734246363,-9.116420745800001,"ERA Olivais - M3F - Mediação Imobiliária, Lda. - AMI 4697                ",Apartamento,Venda,Usado,Olivais Norte,Olivais,Lisboa,Lisboa,4.0,3,100,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135000,2.0,1.0,38.7259997649259,-9.122756147384619,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,N/D,Penha de França,Lisboa,Lisboa,0.0,2,52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,2.0,1.0,38.7259997649259,-9.122756147384619,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,Penha França,Penha de França,Lisboa,Lisboa,3.0,2,70,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,2.0,2.0,38.705430649805,-9.179259538640961,"ERA Alcântara / Ajuda - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Apartamento,Venda,Usado,Alcântara,Alcântara,Lisboa,Lisboa,3.0,2,103,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490000,2.0,1.0,38.72233189999999,-9.1326749,"ERA Avenidas Novas - IMONEMM- Mediação Imobiliária, Lda. - AMI 6121                ",Apartamento,Venda,Novo,Almirante Reis,Arroios,Lisboa,Lisboa,3.0,2,99,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,2.0,1.0,38.7823867,-9.1593994,"ERA Lumiar - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Apartamento,Venda,Usado,N/D,Santa Clara,Lisboa,Lisboa,3.0,2,80,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184000,3.0,1.0,38.7100523,-9.1590861,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Usado,Estrela,Estrela,Lisboa,Lisboa,4.0,3,63,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,2.0,1.0,38.7100523,-9.1590861,"ERA Chiado / Lapa - M3F - Mediação Imobiliária, Lda - AMI 4697                ",Apartamento,Venda,Usado,Lapa,Estrela,Lisboa,Lisboa,3.0,2,60,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415700,2.0,1.0,38.7111501,-9.1490905,"ERA Chiado / Lapa - M3F - Mediação Imobiliária, Lda - AMI 4697                ",Apartamento,Venda,Usado,Chiado - Bairro Alto,Misericórdia,Lisboa,Lisboa,4.0,2,90,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,1.0,1.0,38.7206333,-9.1418613,"ERA Avenidas Novas - IMONEMM- Mediação Imobiliária, Lda. - AMI 6121                ",Apartamento,Venda,Usado,Avenida da Liberdade,Santo António,Lisboa,Lisboa,2.0,1,35,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,3.0,1.0,38.7058743895297,-9.19932246199107,"ERA Alcântara / Ajuda - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Apartamento,Venda,Usado,Ajuda,Ajuda,Lisboa,Lisboa,0.0,3,59,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210000,2.0,1.0,38.705430649805,-9.179259538640961,"ERA Alcântara / Ajuda - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Apartamento,Venda,Usado,Alto Sto Amaro,Alcântara,Lisboa,Lisboa,3.0,2,62,12.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530000,3.0,2.0,38.76787,-9.093761,"ERA Alvalade / Campo Grande - Próxima Casa S.M.I. , Lda - AMI 6626                ",Apartamento,Venda,Usado,Bairro de São Miguel,Alvalade,Lisboa,Lisboa,4.0,3,132,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179500,2.0,1.0,38.7195503,-9.129236099999998,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Usado,Graça,São Vicente,Lisboa,Lisboa,3.0,2,40,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360000,2.0,2.0,38.7451578,-9.140758900000002,"ERA Alvalade / Campo Grande - Próxima Casa S.M.I. , Lda - AMI 6626                ",Apartamento,Venda,Usado,Campo Pequeno,Areeiro,Lisboa,Lisboa,3.0,2,100,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399000,4.0,2.0,38.6976537,-9.2045445,"ERA Belém / Restelo - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Moradia Geminada,Venda,Usado,N/D,Belém,Lisboa,Lisboa,6.0,4,124,105.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
295000,3.0,2.0,38.705430649805,-9.179259538640961,"ERA Alcântara / Ajuda - Reflexão Sensata - Mediação Imobiliária Unipessoal, Lda. - AMI 8555                ",Apartamento,Venda,Usado,Alcântara,Alcântara,Lisboa,Lisboa,4.0,3,75,5.0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
156000,1.0,1.0,38.7263671412,-9.1636276245,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Usado,Campolide,Campolide,Lisboa,Lisboa,0.0,1,70,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129000,2.0,1.0,38.7734246363,-9.116420745800001,"ERA Olivais - M3F - Mediação Imobiliária, Lda. - AMI 4697                ",Apartamento,Venda,Novo,Olivais Norte,Olivais,Lisboa,Lisboa,3.0,2,56,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000,0.0,1.0,38.76787,-9.093761,ERA Expo / Portela - M3F - Med. Imob. Lda - AMI 4697                ,Loja,Venda,Usado,Parque das Nações - Expo Norte,Parque das Nações,Lisboa,Lisboa,0.0,0,84,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379900,3.0,2.0,38.751271984260796,-9.20268058773081,"ERA Benfica - Houseview – Sociedade de Mediação Imobiliária, Lda - AMI 7868                ",Apartamento,Venda,Usado,À Av. Uruguai,Benfica,Lisboa,Lisboa,3.0,3,90,0.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
340000,2.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Novo,Bairro das Colónias,Arroios,Lisboa,Lisboa,3.0,2,70,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
340000,2.0,1.0,38.72233189999999,-9.1326749,"ERA Almirante Reis - AJ2ZI, REAL ESTATE - SOCIEDADE DE MEDIAÇÃO IMOBILIÁRIA, LDA - AMI 15815               ",Apartamento,Venda,Novo,N/D,Arroios,Lisboa,Lisboa,3.0,2,70,70.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349000,2.0,1.0,38.72233189999999,-9.1326749,"ERA Graça / Castelo - Turma Dinâmica, Mediação Imobiliária, Lda - AMI 15842               ",Apartamento,Venda,Novo,N/D,Arroios,Lisboa,Lisboa,3.0,2,68,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
260000,2.0,1.0,38.72233189999999,-9.1326749,"ERA Alameda / Av. Roma - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Usado,Estefânia,Arroios,Lisboa,Lisboa,3.0,2,60,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325000,1.0,1.0,38.7418332673775,-9.10697937005432,"ERA Alameda / Av. Roma - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Usado,Bela Vista,Marvila,Lisboa,Lisboa,0.0,1,80,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275000,0.0,1.0,38.7100523,-9.1590861,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Loja,Venda,Novo,Alcântara,Estrela,Lisboa,Lisboa,0.0,0,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275000,0.0,1.0,38.7100523,-9.1590861,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Novo,Alcântara,Estrela,Lisboa,Lisboa,1.0,0,38,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275000,1.0,1.0,38.7100523,-9.1590861,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Novo,Alcântara,Estrela,Lisboa,Lisboa,2.0,1,40,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275000,1.0,1.0,38.7100523,-9.1590861,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Novo,Alcântara,Estrela,Lisboa,Lisboa,2.0,1,40,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178000,1.0,1.0,38.7498662969833,-9.17392730711595,"ERA Laranjeiras - Real Directo - S.M.I., Lda - AMI 3402                ",Apartamento,Venda,Usado,N/D,São Domingos de Benfica,Lisboa,Lisboa,2.0,1,41,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385000,5.0,3.0,38.715489700000006,-9.167930300000002,"ERA Campo de Ourique / Amoreiras - Próxima Casa - S.M.I., Lda - AMI 6626                ",Prédio,Venda,Usado,Campo de Ourique,Campo de Ourique,Lisboa,Lisboa,0.0,0,112,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
310000,2.0,1.0,38.7451578,-9.140758900000002,"ERA Alameda / Av. Roma - Próxima Casa - S.M.I., Lda - AMI 6626                ",Apartamento,Venda,Usado,Olaias,Areeiro,Lisboa,Lisboa,3.0,2,85,0.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280000,1.0,1.0,38.7652604107,-9.1571044921,"ERA Lumiar - Cardoso & Marco - Sociedade de Mediação Imobiliária, Lda - AMI 6615                ",Apartamento,Venda,Usado,N/D,Lumiar,Lisboa,Lisboa,2.0,1,58,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
