Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
4571,463220.0,74.0,2.0,3.0,-34.712955,-54.998326,6,2019,Uruguay,Not found,Not found,Not found,Maldonado,12021.0
4572,357466.0,151.0,3.0,2.0,-34.919543,-56.165242,6,2019,Uruguay,Punta Carretas,Benito Nardone,Not found,Montevideo,11303.0
4573,435252.0,118.0,3.0,2.0,-34.919719,-56.165328,6,2019,Uruguay,Punta Carretas,Avenida Julio María Sosa,Not found,Montevideo,11303.0
4574,192192.6,87.0,2.0,2.0,-34.85961,-56.029929,6,2019,Uruguay,Barra de Carrasco,Avenida de las Américas,Not found,Canelones,15000.0
4575,120612.0,58.0,1.0,2.0,-34.899888,-56.132755,6,2019,Uruguay,Buceo,Francisco Bilbao,Not found,Montevideo,11600.0
4576,115368.0,39.0,1.0,1.0,-34.905562,-56.190741,6,2019,Uruguay,Centro,Plaza Cagancha,Not found,Montevideo,11100.0
4577,127604.0,36.0,1.0,1.0,-34.90697,-56.191131,6,2019,Uruguay,Centro,Héctor Gutiérrez Ruiz,Not found,Montevideo,11114.0
4578,135470.0,47.0,1.0,1.0,-34.90697,-56.19117,6,2019,Uruguay,Centro,Héctor Gutiérrez Ruiz,Not found,Montevideo,11114.0
4579,218500.0,74.0,1.0,2.0,-34.90617,-56.191912,6,2019,Uruguay,Centro,Circunvalación Doctor Enrique Tarigo,Not found,Montevideo,11100.0
4580,113620.0,44.0,1.0,1.0,-34.908387,-56.173568,6,2019,Uruguay,Parque Rodó,Maldonado,Not found,Montevideo,11200.0
4581,179170.0,71.0,2.0,3.0,-34.906311,-56.167106,6,2019,Uruguay,Parque Rodó,Juan Paullier,Not found,Montevideo,11601.0
4582,140277.0,62.0,1.0,2.0,-34.905513,-56.179633,6,2019,Uruguay,Cordón,José Enrique Rodó,Not found,Montevideo,11200.0
4583,143773.0,65.0,1.0,2.0,-34.905091,-56.178288,6,2019,Uruguay,Cordón,José Enrique Rodó,Not found,Montevideo,11200.0
