Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
1445,300073.916,127,2,2,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1446,283907.538,127,2,2,-12.111062,-77.0315913,2,2020,Perú,Miraflores,Calle Coronel Inclán,Not found,Lima,18.0
1503,91770.0,86,2,3,-12.1137075,-77.0465154,2,2020,Perú,Miraflores,Calle General Mendiburu,Not found,Lima,18.0
2255,130533.963,83,3,2,-12.1164208,-77.043755,3,2020,Perú,Miraflores,Calle General Mendiburu,Not found,Lima,18.0
1727,227240.0,90,2,2,-12.1168176,-77.0323796,2,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1934,307520.465,252,4,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1935,304190.817,250,4,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1936,213570.532,187,4,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1937,303348.857,250,4,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1983,156725.212,90,2,1,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1984,182732.011,112,2,1,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1986,188376.832,125,3,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1988,203274.099,125,3,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1989,190752.548,126,3,2,-12.1132036,-77.0323026,1,2020,Perú,Miraflores,Calle Independencia,Not found,Lima,18.0
1410,218500.0,170,3,3,-12.11616477,-77.03862187,2,2020,Perú,Miraflores,Calle Piura,Not found,Lima,18.0
707,190532.0,135,2,4,-12.1169095,-77.0406372,2,2020,Perú,Miraflores,Teniente Enrique Palacios,Not found,Lima,18.0
1019,39330.0,56,1,1,-11.9821953,-76.7971493,2,2020,Perú,Not found,Not found,Not found,Lima,19.0
1265,52440.0,120,3,3,-12.085398,-76.872233,1,2020,Perú,Not found,Avenida Cieneguilla,Not found,Lima,21.0
1438,148580.0,90,3,0,-12.0858511,-76.9136488,2,2020,Perú,La Molina,Avenida La Molina,Not found,Lima,21.0
1735,221122.0,87,3,3,-12.0859885,-76.8982136,2,2020,Perú,Not found,Avenida La Molina,Not found,Lima,21.0
745,332120.0,200,4,3,-12.0874226,-76.9088443,1,2020,Perú,La Molina,Calle Las Totoritas,Not found,Lima,21.0
1920,214130.0,190,3,3,-12.0874226,-76.9088443,1,2020,Perú,La Molina,Calle Las Totoritas,Not found,Lima,21.0
652,367080.0,230,3,4,-12.0821711,-76.9033436,3,2020,Perú,La Molina,Calle Venecia,Not found,Lima,21.0
1919,214130.0,190,3,3,-12.08121872,-76.89414523,1,2020,Perú,Not found,Jirón Ancon,Not found,Lima,21.0
364,81282.0,104,2,3,-12.08982479,-76.90074562,2,2020,Perú,La Molina,Jirón Lurín,Not found,Lima,21.0
1573,100510.0,85,2,3,-12.08983936,-76.90135323,3,2020,Perú,La Molina,Jirón Lurín,Not found,Lima,21.0
752,57247.0,61,2,3,-12.0877334,-76.8933537,1,2020,Perú,Not found,Not found,Not found,Lima,21.0
766,57684.0,65,2,3,-12.0877334,-76.8933537,1,2020,Perú,Not found,Not found,Not found,Lima,21.0
796,332120.0,160,4,3,-12.0788254,-76.9014655,2,2020,Perú,Not found,Not found,Not found,Lima,21.0
1994,61005.2,65,2,3,-12.0877334,-76.8933537,1,2020,Perú,Not found,Not found,Not found,Lima,21.0
2001,101384.0,108,2,3,-12.0877334,-76.8933537,1,2020,Perú,Not found,Not found,Not found,Lima,21.0
1787,39330.0,51,1,3,-11.8531942,-77.068029,2,2020,Perú,Not found,Avenida Perimétrica,Not found,Lima,22.0
1788,32550.0,69,2,0,-11.8531942,-77.068029,2,2020,Perú,Not found,Avenida Perimétrica,Not found,Lima,22.0
2041,48944.0,72,2,2,-11.8780706,-77.0613242,1,2020,Perú,Not found,Las Flores,Not found,Lima,22.0
13,103132.0,140,3,3,-11.8765296,-77.07533809,2,2020,Perú,Puente Piedra,Not found,Not found,Lima,22.0
1244,39330.0,90,1,2,-11.8373065,-77.0688584,1,2020,Perú,Not found,Not found,Not found,Lima,22.0
2002,27624.1,63,2,3,-11.852492,-77.0682999,1,2020,Perú,Not found,Not found,Not found,Lima,22.0
521,144210.0,70,2,1,-12.1033067,-77.0316893,2,2020,Perú,San Isidro,Avenida Arequipa,Not found,Lima,27.0
850,192280.0,136,3,3,-12.1024871,-77.0314945,2,2020,Perú,San Isidro,Avenida Arequipa,Not found,Lima,27.0
1246,319010.0,220,4,4,-12.0959325,-77.0325857,1,2020,Perú,San Isidro,Avenida Arequipa,Not found,Lima,27.0
84,103132.0,70,2,1,-12.09874726,-77.03002207,2,2020,Perú,San Isidro,Avenida República de Colombia,Not found,Lima,27.0
2031,305900.0,128,2,2,-12.0915056,-77.0270179,1,2020,Perú,San Isidro,Avenida Ricardo Rivera Navarrete,Not found,Lima,27.0
2129,419520.0,160,3,4,-12.0958442,-77.0296474,3,2020,Perú,San Isidro,Calle Chinchón,Not found,Lima,27.0
1909,187910.0,71,2,3,-12.09541337,-77.03085576,1,2020,Perú,San Isidro,Calle Manuel Fuentes,Not found,Lima,27.0
1210,109250.0,149,3,3,-11.99892908,-77.0651046,2,2020,Perú,Las Palmeras,Avenida Venus,Not found,Lima,28.0
1604,277058.0,161,2,5,-11.99571082,-77.06523973,3,2020,Perú,Las Palmeras,Calle Maria de Los Angeles,Not found,Lima,28.0
1965,98674.6,106,2,3,-11.9934174,-77.0663776,2,2020,Perú,Las Palmeras,Jose Santos Chocano,Not found,Lima,28.0
